12
100
63.225715 131.536847 75.640634 0.000000 0.474720 0.496790
63.795529 131.661371 75.624055 0.000000 0.474720 0.496790
64.365661 131.792622 75.601470 0.000000 0.474720 0.496790
64.936038 131.927527 75.578670 0.000000 0.474720 0.496790
65.506782 132.062418 75.561158 0.000000 0.474720 0.496790
66.079069 132.190157 75.551930 0.000000 0.474720 0.496790
66.653400 132.303353 75.552058 0.000000 0.474720 0.496790
67.228429 132.395977 75.561518 0.000000 0.474720 0.496790
67.801184 132.472521 75.575761 0.000000 0.474720 0.496790
68.368895 132.538522 75.589584 0.000000 0.474720 0.496790
68.931590 132.593168 75.601548 0.000000 0.474720 0.496790
69.490114 132.644980 75.611380 0.000000 0.474720 0.496790
70.045622 132.711721 75.622028 0.000000 0.474720 0.496790
70.598560 132.807579 75.635108 0.000000 0.474720 0.496790
71.148266 132.937444 75.651809 0.000000 0.474720 0.496790
71.695040 133.091641 75.675023 0.000000 0.474720 0.496790
72.239334 133.257137 75.710401 0.000000 0.474720 0.496790
72.781780 133.422021 75.762355 0.000000 0.474720 0.496790
73.323023 133.576910 75.828096 0.000000 0.474720 0.496790
73.863589 133.716740 75.899263 0.000000 0.474720 0.496790
74.403420 133.844378 75.968736 0.000000 0.474720 0.496790
74.941222 133.974461 76.034688 0.000000 0.474720 0.496790
75.474218 134.130449 76.099152 0.000000 0.474720 0.496790
75.994456 134.335686 76.166546 0.000000 0.474720 0.496790
76.489582 134.602777 76.245413 0.000000 0.474720 0.496790
76.948256 134.926624 76.347632 0.000000 0.474720 0.496790
77.370976 135.291758 76.479495 0.000000 0.474720 0.496790
77.764802 135.680799 76.642053 0.000000 0.474720 0.496790
78.130223 136.082440 76.838400 0.000000 0.474720 0.496790
78.467543 136.489924 77.068908 0.000000 0.474720 0.496790
78.784447 136.896973 77.326356 0.000000 0.474720 0.496790
79.089281 137.297795 77.604812 0.000000 0.474720 0.496790
79.388931 137.688423 77.900627 0.000000 0.474720 0.496790
79.687905 138.066110 78.211620 0.000000 0.474720 0.496790
