49
100
118.601793 173.109749 95.842098 0.024872 0.602980 0.535060
118.639856 172.752929 95.160855 0.024872 0.602980 0.535060
118.690173 172.275177 94.444958 0.024872 0.602980 0.535060
118.767231 171.734963 93.683068 0.024872 0.602980 0.535060
118.892579 171.175762 92.873636 0.024872 0.602980 0.535060
119.053428 170.599056 92.024411 0.024872 0.602980 0.535060
119.216244 169.988167 91.140681 0.024872 0.602980 0.535060
119.360112 169.356423 90.233049 0.024872 0.602980 0.535060
119.512576 168.734312 89.311358 0.024872 0.602980 0.535060
119.723902 168.107103 88.412833 0.024872 0.602980 0.535060
120.052789 167.445550 87.594630 0.024872 0.602980 0.535060
120.510874 166.748638 86.887734 0.024872 0.602980 0.535060
121.046970 166.039991 86.260370 0.024872 0.602980 0.535060
121.631588 165.328571 85.706947 0.024872 0.602980 0.535060
122.282925 164.617829 85.267539 0.024872 0.602980 0.535060
122.989246 163.896789 84.939179 0.024872 0.602980 0.535060
123.695624 163.134718 84.665324 0.024872 0.602980 0.535060
124.353771 162.309755 84.424343 0.024872 0.602980 0.535060
124.951203 161.427526 84.231722 0.024872 0.602980 0.535060
125.490380 160.505354 84.118313 0.024872 0.602980 0.535060
125.967366 159.559157 84.089798 0.024872 0.602980 0.535060
126.398530 158.606196 84.115113 0.024872 0.602980 0.535060
126.799249 157.661030 84.182815 0.024872 0.602980 0.535060
127.186747 156.734933 84.289202 0.024872 0.602980 0.535060
127.557012 155.822311 84.409487 0.024872 0.602980 0.535060
127.888766 154.919191 84.535003 0.024872 0.602980 0.535060
128.162422 154.033516 84.679535 0.024872 0.602980 0.535060
128.357968 153.165519 84.829249 0.024872 0.602980 0.535060
128.457008 152.319689 84.977853 0.024872 0.602980 0.535060
128.452717 151.504788 85.115332 0.024872 0.602980 0.535060
128.361461 150.720968 85.215443 0.024872 0.602980 0.535060
128.188844 149.974003 85.296806 0.024872 0.602980 0.535060
127.934977 149.269242 85.352331 0.024872 0.602980 0.535060
127.621348 148.607866 85.347813 0.024872 0.602980 0.535060
127.263124 147.996876 85.315154 0.024872 0.602980 0.535060
126.867776 147.438702 85.287059 0.024872 0.602980 0.535060
126.453919 146.913204 85.242275 0.024872 0.602980 0.535060
126.047779 146.388085 85.158404 0.024872 0.602980 0.535060
125.649058 145.864725 85.056163 0.024872 0.602980 0.535060
125.241759 145.369078 84.958529 0.024872 0.602980 0.535060
124.826458 144.907197 84.849664 0.024872 0.602980 0.535060
124.408659 144.468795 84.723648 0.024872 0.602980 0.535060
123.970753 144.065243 84.614285 0.024872 0.602980 0.535060
123.500886 143.716566 84.538989 0.024872 0.602980 0.535060
122.994272 143.435837 84.499122 0.024872 0.602980 0.535060
122.444213 143.230267 84.505664 0.024872 0.602980 0.535060
121.843290 143.099552 84.550428 0.024872 0.602980 0.535060
121.192572 143.040889 84.618236 0.024872 0.602980 0.535060
120.504092 143.053682 84.708573 0.024872 0.602980 0.535060
119.792597 143.123508 84.826672 0.024872 0.602980 0.535060
119.069808 143.232506 84.954110 0.024872 0.602980 0.535060
118.338172 143.381995 85.070518 0.024872 0.602980 0.535060
117.600133 143.566086 85.192048 0.024872 0.602980 0.535060
116.863741 143.773520 85.318548 0.024872 0.602980 0.535060
116.135219 144.001855 85.433191 0.024872 0.602980 0.535060
115.408105 144.260429 85.559560 0.024872 0.602980 0.535060
114.673024 144.572148 85.695449 0.024872 0.602980 0.535060
113.934217 144.937042 85.824009 0.024872 0.602980 0.535060
113.203410 145.332987 85.937537 0.024872 0.602980 0.535060
112.482673 145.764238 86.018795 0.024872 0.602980 0.535060
111.764338 146.249548 86.091333 0.024872 0.602980 0.535060
111.052084 146.803092 86.182689 0.024872 0.602980 0.535060
110.355949 147.431151 86.284971 0.024872 0.602980 0.535060
109.681072 148.130839 86.409550 0.024872 0.602980 0.535060
109.011281 148.896507 86.562233 0.024872 0.602980 0.535060
108.335078 149.710778 86.740746 0.024872 0.602980 0.535060
107.658673 150.551833 86.940260 0.024872 0.602980 0.535060
106.992038 151.418782 87.151931 0.024872 0.602980 0.535060
106.349509 152.322729 87.384723 0.024872 0.602980 0.535060
105.725937 153.252334 87.627859 0.024872 0.602980 0.535060
105.106743 154.199760 87.846863 0.024872 0.602980 0.535060
104.494468 155.174152 88.036321 0.024872 0.602980 0.535060
