31
99
82.473335 176.467041 64.681396 0.619460 0.452800 0.381600
82.512787 175.516434 64.941368 0.619460 0.452800 0.381600
82.560928 174.583359 65.261169 0.619460 0.452800 0.381600
82.577202 173.651123 65.586906 0.619460 0.452800 0.381600
82.564156 172.703049 65.859840 0.619460 0.452800 0.381600
82.525169 171.737534 66.056480 0.619460 0.452800 0.381600
82.429710 170.765411 66.185844 0.619460 0.452800 0.381600
82.231445 169.804550 66.265968 0.619460 0.452800 0.381600
81.949066 168.860855 66.307114 0.619460 0.452800 0.381600
81.658234 167.918869 66.305626 0.619460 0.452800 0.381600
81.392578 166.971100 66.248962 0.619460 0.452800 0.381600
81.113380 166.030716 66.149063 0.619460 0.452800 0.381600
80.789063 165.105972 66.038811 0.619460 0.452800 0.381600
80.455910 164.182312 65.948318 0.619460 0.452800 0.381600
80.167526 163.241440 65.896011 0.619460 0.452800 0.381600
79.933243 162.283844 65.875511 0.619460 0.452800 0.381600
79.738167 161.317093 65.865486 0.619460 0.452800 0.381600
79.582977 160.343323 65.852852 0.619460 0.452800 0.381600
79.469139 159.363739 65.834938 0.619460 0.452800 0.381600
79.382698 158.381271 65.814598 0.619460 0.452800 0.381600
79.315598 157.397415 65.789230 0.619460 0.452800 0.381600
79.272957 156.412842 65.747780 0.619460 0.452800 0.381600
79.253143 155.429306 65.675934 0.619460 0.452800 0.381600
79.235863 154.449570 65.562447 0.619460 0.452800 0.381600
79.204964 153.474930 65.411873 0.619460 0.452800 0.381600
79.160301 152.505234 65.234238 0.619460 0.452800 0.381600
79.100670 151.544891 65.015823 0.619460 0.452800 0.381600
79.015717 150.599701 64.744560 0.619460 0.452800 0.381600
78.892250 149.664032 64.454536 0.619460 0.452800 0.381600
78.720230 148.730515 64.184174 0.619460 0.452800 0.381600
78.499382 147.804123 63.924896 0.619460 0.452800 0.381600
78.249687 146.888809 63.651859 0.619460 0.452800 0.381600
77.992645 145.978745 63.367760 0.619460 0.452800 0.381600
