52
81
91.718369 182.912247 79.641296 0.513220 0.459330 0.398890
91.168655 182.239227 79.144386 0.513220 0.459330 0.398890
90.568695 181.540802 78.743698 0.513220 0.459330 0.398890
89.958931 180.836441 78.368156 0.513220 0.459330 0.398890
89.372643 180.106750 78.003769 0.513220 0.459330 0.398890
88.829391 179.339966 77.648140 0.513220 0.459330 0.398890
88.348045 178.533157 77.291389 0.513220 0.459330 0.398890
87.953217 177.680466 76.935493 0.513220 0.459330 0.398890
87.632004 176.776733 76.633034 0.513220 0.459330 0.398890
87.298676 175.846375 76.445137 0.513220 0.459330 0.398890
86.918053 174.918854 76.352989 0.513220 0.459330 0.398890
86.528763 173.990341 76.312469 0.513220 0.459330 0.398890
86.154816 173.055054 76.279068 0.513220 0.459330 0.398890
85.799065 172.113083 76.233841 0.513220 0.459330 0.398890
85.467934 171.162033 76.191406 0.513220 0.459330 0.398890
85.164505 170.200897 76.180634 0.513220 0.459330 0.398890
84.881332 169.233765 76.210609 0.513220 0.459330 0.398890
84.608688 168.264694 76.269089 0.513220 0.459330 0.398890
84.340515 167.294800 76.334724 0.513220 0.459330 0.398890
84.072693 166.323898 76.384003 0.513220 0.459330 0.398890
83.801819 165.352844 76.406570 0.513220 0.459330 0.398890
83.527611 164.382401 76.412209 0.513220 0.459330 0.398890
83.255959 163.411240 76.415924 0.513220 0.459330 0.398890
82.997131 162.436554 76.422340 0.513220 0.459330 0.398890
82.757980 161.456802 76.421181 0.513220 0.459330 0.398890
82.540489 160.472305 76.397202 0.513220 0.459330 0.398890
82.350113 159.483231 76.345192 0.513220 0.459330 0.398890
82.193329 158.488953 76.279648 0.513220 0.459330 0.398890
82.067413 157.489807 76.219971 0.513220 0.459330 0.398890
81.953766 156.488312 76.174484 0.513220 0.459330 0.398890
81.836792 155.486542 76.147301 0.513220 0.459330 0.398890
81.727180 154.483627 76.137108 0.513220 0.459330 0.398890
81.636688 153.478760 76.142982 0.513220 0.459330 0.398890
81.565323 152.473083 76.177879 0.513220 0.459330 0.398890
81.519402 151.469284 76.262428 0.513220 0.459330 0.398890
81.512085 150.470779 76.402855 0.513220 0.459330 0.398890
81.547081 149.475739 76.564362 0.513220 0.459330 0.398890
81.611809 148.477325 76.689384 0.513220 0.459330 0.398890
81.672897 147.472519 76.750534 0.513220 0.459330 0.398890
81.693863 146.464249 76.758286 0.513220 0.459330 0.398890
81.675095 145.455826 76.731857 0.513220 0.459330 0.398890
81.642197 144.449554 76.668655 0.513220 0.459330 0.398890
81.601082 143.449982 76.543045 0.513220 0.459330 0.398890
81.542488 142.465225 76.336838 0.513220 0.459330 0.398890
81.477646 141.499374 76.056396 0.513220 0.459330 0.398890
81.430611 140.547638 75.728043 0.513220 0.459330 0.398890
81.386887 139.601242 75.384041 0.513220 0.459330 0.398890
81.273514 138.661774 75.043991 0.513220 0.459330 0.398890
81.002998 137.755646 74.717499 0.513220 0.459330 0.398890
80.547523 136.917191 74.413795 0.513220 0.459330 0.398890
79.967400 136.147186 74.132797 0.513220 0.459330 0.398890
79.330299 135.419540 73.861130 0.513220 0.459330 0.398890
78.659386 134.723633 73.589058 0.513220 0.459330 0.398890
77.958000 134.053757 73.329964 0.513220 0.459330 0.398890
77.237801 133.387741 73.118820 0.513220 0.459330 0.398890
76.522934 132.698792 72.971230 0.513220 0.459330 0.398890
75.831474 131.977173 72.870964 0.513220 0.459330 0.398890
75.145676 131.245773 72.806648 0.513220 0.459330 0.398890
74.427750 130.544907 72.779686 0.513220 0.459330 0.398890
73.669365 129.887436 72.771904 0.513220 0.459330 0.398890
72.887604 129.259537 72.737801 0.513220 0.459330 0.398890
72.078125 128.673096 72.665901 0.513220 0.459330 0.398890
71.214439 128.174301 72.629944 0.513220 0.459330 0.398890
70.303154 127.771149 72.704422 0.513220 0.459330 0.398890
69.382515 127.411263 72.862625 0.513220 0.459330 0.398890
68.455742 127.069748 73.025093 0.513220 0.459330 0.398890
67.511307 126.758957 73.134590 0.513220 0.459330 0.398890
66.552689 126.478371 73.197548 0.513220 0.459330 0.398890
65.594246 126.196533 73.258018 0.513220 0.459330 0.398890
64.646713 125.886452 73.345154 0.513220 0.459330 0.398890
63.716011 125.528336 73.430801 0.513220 0.459330 0.398890
62.805435 125.114632 73.473694 0.513220 0.459330 0.398890
61.900978 124.684296 73.495102 0.513220 0.459330 0.398890
60.972210 124.322395 73.554382 0.513220 0.459330 0.398890
60.005135 124.101479 73.651260 0.513220 0.459330 0.398890
59.012672 124.055840 73.711494 0.513220 0.459330 0.398890
58.025856 124.186287 73.677505 0.513220 0.459330 0.398890
57.058079 124.416161 73.567841 0.513220 0.459330 0.398890
56.075123 124.561394 73.525871 0.513220 0.459330 0.398890
55.086903 124.599548 73.643890 0.513220 0.459330 0.398890
54.117229 124.673775 73.870117 0.513220 0.459330 0.398890
75
58.841728 127.202301 73.640160 0.500940 0.465760 0.403640
59.812111 126.986397 73.525764 0.500940 0.465760 0.403640
60.796371 126.845497 73.470314 0.500940 0.465760 0.403640
61.783077 126.911369 73.513763 0.500940 0.465760 0.403640
62.732777 127.202667 73.571869 0.500940 0.465760 0.403640
63.644119 127.616158 73.573837 0.500940 0.465760 0.403640
64.548569 128.046005 73.544151 0.500940 0.465760 0.403640
65.464249 128.451202 73.524826 0.500940 0.465760 0.403640
66.386902 128.839996 73.501205 0.500940 0.465760 0.403640
67.303116 129.238586 73.437401 0.500940 0.465760 0.403640
68.218536 129.630295 73.331444 0.500940 0.465760 0.403640
69.156532 129.963486 73.237015 0.500940 0.465760 0.403640
